0|1	Ostenso, |quod nec in potentiis naturalibus, 	Stenso q nͦ in potencus naturalibus n᷑ 	0
2	nec in sensibus habent esse virtutes: 	insensibus habent cem uirtutes. 	1
3	restat ostendere, 	restat ostendere 	2
4	quomodo distinguuntur virtutes, 	quo distinguntur uirtutes. 	3
5	et quomodo in appetitu et intellectu existunt. 	et quon in intlłu et appetitu existumt. 	4
6	Distinguendum est igitur de virtutibus, 	Distinguendum enim gͦ 	5
7	et de huiusmodi potentiis: 	der untutibus et de huius 	6
8	nam virtutum quaedam sunt intellectuales, 	potencus.Nam uirtutum quedam sunt intllectuales. 	7
9	quaedam morales, 	quedam 	8
10	quaedam mediae inter intellectuales et morales. 	mo̾ales.quedam medie intllectuales et morales. 	9
11|12	Virtutes intellectuales dicuntur illae |quae sunt in intellectu speculatiuo, 	uirtutesᷤintllectuales diꝯtur ille que sunt in intlłu 	10
13	cuiusmodi sunt scientiae speculatiuae, 	specłatiuo.cuius sciue sunt specłatiue. 	11
14	ut naturalis Philosophia, Geometria, Metaphysica, et caetera talia. 	ut naturalem phocia.geometͥͥa.methͣ. etcetera talia. 	12
15	Virtutes vero simpliciter morales sunt illae, 	untutes uero sunpͣ |morales sunt ille 	13|14
16	quae sunt in appetitu, 	que sunt in appetitu. 	15
17|18	siue appetitus ille sit sensitiuus, |siue intellectiuus, 	siun appetit᷒ ille sit sensitium 	16
19	cuiusmodi sunt Iustitia, Temperantia, Fortitudo, Mansuetudo, 	siue intłlectium cium ant sunt iustina. |teperantia. fortitudo. mansuetudo. 	17|18
20|21	et caetera talia, |de quibus sumus singulariter tractaturi. 	et c̃ talia der qbus sumussingliter tͣctaturi. 	19
		uirtutes a medie 	20
22|23	Virtutes autem mediae inter intellectuales et morales, |sunt virtutes existentes in intellectu practico, 	inter intllectuales et morales sunt uirtutes existentes in intlłupͣtico. 	21
24	ut Prudentia, et aliae virtutes sibi annexae. 	ut prudencia et alie uirtutes s̾ anexe. 	22
25|26	Prudentia autem, |secundum Commentatorem super libris Ethicorum, 	prudencia autem s comentatorem sr̾ libꝰ 	23
27	media est inter virtutes morales, et intellectuales; 	ethoc media enim inter u̾ tutes morales et intllectuales. 	24
28	computari tamen potest cum virtutibus moralibus: 	computas tnon potest cum u̾tutibus moralibus. 	25
29	nam Prudentia non est nisi in hominibus bonis, 	Naz prudentia non in est ner hominibus boins. 	26
30	sicut nec virtutes morales: 	sicut nec uirtutes morales. 	27
31	praui enim homines 	p̃ui e̾ hominies 	28
32	et si possunt esse scientes, astuti, et versipelles; 	et si possent ce scientes hastuti etu̾sipelles. 	29
33	prudentes tamen esse non possunt, 	prudentes tnon esse non 	30
34	ut suo loco patebit. 	p̾sunt.ut suo loco patebit. 	31
35	Inde est ergo quod dicitur 6 Ethic’ 	inder en gͦ |quem dr̾.ui. ethoc. quem impͥo. 	32|33
36|37	quod impossibile est prudentem |esse non existentem bonum. 	enim prudentem esse non entem bonum 	34
38	Dimissis ergo virtutibus huiusmodi intellectualibus, 	¶Dimissis gͦ uirtutibus intllectualibus 	35
39	ut dimissis scientiis speculatiuis, de prudentia, et de virtutibus moralibus est tractandum. 	et dimissis scienciis specłatins. |der prudentia etder uirtutibus moralibus en tͣctander. 	36|37
40	Suscepimus enim 	Suscepimus eͥ 	38
41|42	(ut pluries diximus) |praesens opus, 	ut płies dixi᷒ pnons op᷒ 	39
43|44	non ut sciamus, |sed ut boni fiamus: 	ut non sciamur. s ut boni fiamus. 	40
45	quae bonitas, sine prudentia et virtutibus moralibus, 	que bointas sine prudentia 	41
46	nobis in esse non potest. 	etuntutibus moralibus nob in esse non 	42
47	Has autem virtutes, in intellectu, et appetitu sic esse contingit. 	pot̃.has autem uirtutes in intlłu |et appetitu esse 	43|44
48|49	Dictum est enim, |virtutem esse aliquid secundum rationem: 	ꝯt̃igit.denm enim eͥ uirtutem esse aͥd s roem. gͦ esse poͣ 	45
50|51	oportet ergo esse rationalem potentiam, |in qua potest esse virtus. 	rationalez.inque ponitur esse uirtur. 	46
52|53	Rationale autem duplex est secundum Philosophum, |per essentiam, et per participationem. 	rationale a der enim ẜm phocm per essentian et per participationem. 	47
54	Intellectus autem est rationalis per essentiam. 	intellectus ant enim rationalem per essenciam. 	48
55	Appetitus vero per participationem. 	appetiter non per participationem. 	49
56|57	Nam appetitus licet |non sit ipse intellectus, 	Nam appetiter licet non sit ipse intellectus uel ipsa ron eencialiter. 	50
58	vel ipsa ratio essentialiter, 		
59	dicitur tamen participare rationem, 	dicitur tnon participare ratione 	51
60	quia est aptus natus rationi obedire. 	quare enim appetitus nat᷒ rationi obedire. 	52
61	Potentiae autem naturales, et sensus, 	potencie autem nanles |et sensus non sunt naturales per enenam. 	53|54
62|63	nec sunt rationales per essentiam, |quia non sunt ipsa ratio: 	quare non iparon sunt. 	55
64	nec ratione participant, 	nec ratione participant. 	56
65	quia per se, 	quare parse et ẜ 	57
66|67	et secundum quod huiusmodi non obediunt rationi. |Igitur in sensibus, 	quem huius non obediunt rationi Igͣ insensibus et in potencus 	58
68|69	et in potentiis naturalibus |(ut supra dicebatur) 	naturalibus.ut supradicebatur non habent esse uirtutes. 	59
70	non habent esse virtutes, 	s solum esse habent 	60
71	sed solum esse habent in intellectu, et appetitu. 	in intlłuet appetitu. 	61
72	In nobis autem duplex est appetitus, intellectiuus, et sensitiuus. 	In noƀ autem dup̽ en appetitur intllectiu᷒ et sensitiuus. 	62
73|74	Nam sicut appetitus naturalis |sequitur formam naturaliter adeptam, 	Nam si c̃ appetit᷒ naturalem seqtur formam naͣliter 	63
75	sic appetitus cognitiuus 	adeptam |sic appetitus cognitium 	64|65
76|77	sequitur formam |per cognitionem apprehensam. 	seqtur formam per cognitionez app̾hensam. 	66
78|79	Sicut enim grauia, |ex eo quod habent formam grauis, 	Sic enim grauia ex eo quem habent formam grauis 	67
80	sequitur ea quaedam naturalis inclinatio, 	seqtur |⟦ca⟧ quedam naturalem inclinatio. 	68|69
81	et quidam appetitus naturalis, 	et quemdan appetitus naturalem 	70
