		Capͫ. . pͫ. quomodo potentiae anime diuidunt 	0
		et uirtuͤᷤ in quibus potenciis habent esse. 	1
0|1	Postquam auxiliante Deo compleuimus primam partem huius primi libri, |in quo agitur de regimine sui, 	ostquam auxiliante deo compleuiuus primam partem huius primi libri in quo agitur de regimine sui ostendentes 	2
2|3	ostendentes in quo Reges et Principes |suam felicitatem debeant ponere, 	In quo reges et prinçipes suam felicitatem ponere debeant 	3
4	quia non decet eos suum finem ponere in diuitiis, 	quare non decet eos |suam felicitatem ponere in diuiciis 	4|5
5	nec in ciuili potentia, 	nec in ciuili potentia. 	6
6	nec in aliquibus talibus, 	nec in aliquibus talibus 	7
7	sed omnibus his 	sed omnibus hiis 	8
		ut supra plenius probatur 	9
8	(ut supra plenius probabatur) debent uti tanquam organis ad felicitatem. 	debent |uti tanquam organis ad suum finem 	10|11
9	Suam autem felicitatem ponere debent in actu prudentiae, 	suam autem felicitatem ponere debent in actu prudencie 	12
10	prout talis actus est imperatus a charitate: 	prout talis actus est inperatus a caritate 	13
11|12	nam tunc Reges habent felicitatem suo statui debitam, |et condignam, 	Nam tunc reges et principes habent suam felicitatem suo statui debitam et condignam quando instigante dei dilectionem 	14
13	quando instigante Dei dilectione 		
14|15	secundum prudentiam regitiuam, |gentem sibi commissam 	secundum prudenciam regnatiuam gentem sibi commissam 	15
16|17	secundum legem, |et rationem sancte, 	secundum legem et ronnem sancte 	16
18	et iuste regant. 	et iuste regunt. 	17
19	Principaliter ergo Regum felicitas ponenda est in ipso Deo, 	et principaliter sibi ponenda est felicitas in ipso deo 	18
20	et ex cognitione et dilectione eius studium suum, 	et ex cognitione |et dilectione eius suum studium 	19|20
21	et vitam suam ad hoc ordinare debet, 	et suam uitam |ad hoc debeant ordinare 	21|22
22	ut cognoscentes, 	ut cognoscentes 	23
23|24	et diligentes Deum, |tanquam veri ministri eius 	et diligentes deum tanquam ueri ministri eius populum 	24
25	secundum ordinem rationis dirigant Populum sibi commissum. 	sibi commissum dirigant |secundum ordinem rationis. 	25|26
26	His ergo itaque peractis, 	hiis igitur ita peractis 	27
27	et ostenso in quo Reges ponere debeant suum finem secundum ordinem superius praetaxatum, 	et ⟦onino⟧ |in quo regos debeant 	28|29
28	restat ostendere quibus virtutibus Reges pollere debeant. 	ponere suum finem |secundum ordinem superius praetaxatum restat ostendere quibus uirtutibus reges pollere debeant 	30|31
29	Virtutes autem quaedam sunt quidam ornatus, 	in hac uita uirtutes enim sunt quidam ornatus 	32
30|31	et quaedam perfectiones animae. |Oportet ergo prius ostendere, 	et quedam anime perfectiones. Oportet igitur prius ostendere quot sunt potentiae anime 	33
32	quot sunt potentiae animae, 	et in quibus potentiis uirtutes habent esse : 	34
33	et in quibus potentiis habent esse virtutes. Consequenter autem manifestabitur, 	consequenter autem manifestabitur 	35
34|35	quomodo virtutes sunt distinguendae. Postea vero ostendemus, |quot sunt numero huiusmodi virtutes, 	quomodo uirtutes sunt distinguende. posea quot sunt numero 	36
36	et quae illarum sunt principales, 	et que illarum sunt principales. 	37
37|38	et secundariae. |Deinde autem declarabitur singulariter, 	et que secundarie. Deinde singulariter que sit unaquem illarum uirtutum 	38
39|40	quae sit unaquaeque illarum virtutum, |et quomodo decet Reges, 	et quomodo decet reges et principes tales uirtutes habere. 	39
41	et Principes tales virtutes habere. Potentiae autem animae sic distingui possunt, 	potentiae autem anime sic distingui possunt 	40
42	quia potentiae animae quaedam sunt naturales, 	quare quedam sunt naturales 	41
43	quaedam cognitiuae sensitiuae, 	quedam cognitiue sensitiue 	42
44	quaedam appetitiuae, 	/quedam appetitiue |et harum quedam apetitiue sensitiue 	43|44
45	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	et quedam intellectiue. |Naturales potentiae sunt ille in quibus comunicamus 	45|46
		cum uegetalibus 	47
46	ut potentia nutritiua, augmentatiua, generatiua, 	et plantis |ut potentia nutritiua augmentatiua. generatiua 	48|49
