		Caplm̃ primum quomodo diuiduntur potencie anime 	0
		et in quibus potenciis habet esse uirtus. 	1
0|1	Postquam auxiliante Deo compleuimus primam partem huius primi libri, |in quo agitur de regimine sui, 	Ostquam auxiliante deo compleuimus primam partem huius primi libri in quo agitur de regimem 	2
2	ostendentes in quo Reges et Principes 	sin ostendentes in quo reges et principes suam felicitatem 	3
3	suam felicitatem debeant ponere, 	ponere debeant 	4
4	quia non decet eos suum finem ponere in diuitiis, 	quia non decet eos |suam finem ponere in diuiciis 	5|6
5	nec in ciuili potentia, 	nec in ciuili potencia 	7
6	nec in aliquibus talibus, 	nec in aliquibus talibus 	8
7	sed omnibus his 	sed omnibus hiis 	9
		ut supra plenius probatur 	10
8	(ut supra plenius probabatur) debent uti tanquam organis ad felicitatem. 	debent |uti tamquam organis ad felicitatem. 	11|12
9	Suam autem felicitatem ponere debent in actu prudentiae, 	Suam autem felicitatem ponere in actu prudencie debent 	13
10	prout talis actus est imperatus a charitate: 	prout talis actus imperatus est a ⟦uirti⟧ caritate. 	14
11	nam tunc Reges habent felicitatem suo statui debitam, 	Nam tunc rege⟦sis⟧ habent |suam felicitatem suo statui condignam 	15|16
12	et condignam, 		
13|14	quando instigante Dei dilectione |secundum prudentiam regitiuam, 	et debitam quando instigante dei dilectione secundum pruden¬tiam regnatiuam gentem sibi commissam 	17
15	gentem sibi commissam 		
16	secundum legem, 	secundum legem 	18
17	et rationem sancte, 	et rationem sancte 	19
18|19	et iuste regant. |Principaliter ergo Regum felicitas ponenda est in ipso Deo, 	et iuste regunt Principaliter igitur regum felicitas ponenda est in ipso deo 	20
20	et ex cognitione et dilectione eius studium suum, 	et ex cognicione |et dilectione eius suum studium 	21|22
21	et vitam suam ad hoc ordinare debet, 	et suam uitam |ad hoc ordinare debent 	23|24
22	ut cognoscentes, 	ut cognoscentes 	25
23	et diligentes Deum, 		
24|25	tanquam veri ministri eius |secundum ordinem rationis dirigant Populum sibi commissum. 	et diligentes deum ipsi tamquam ueri ministri eius secundum ordinem rationis dirigant populum sibi comissum. 	26
26	His ergo itaque peractis, 	hiis igitur ita peractis 	27
27	et ostenso in quo Reges ponere debeant suum finem secundum ordinem superius praetaxatum, 	et ostenso in quo reges de¬beant |ponere suam finem 	28|29
		secundum ordinem rationis superius pretaxatum. 	30
28	restat ostendere quibus virtutibus Reges pollere debeant. 	Restat ostendere quibus uirtutibus reges pollere debent. 	31
29	Virtutes autem quaedam sunt quidam ornatus, 	uirtutes autem sunt quidem ornatus 	32
30|31	et quaedam perfectiones animae. |Oportet ergo prius ostendere, 	et quedam perfectiones anime. Oportet igitur prius ostendere quot sunt potencie anime 	33
32	quot sunt potentiae animae, 	et in quibus potenciis habent 	34
33	et in quibus potentiis habent esse virtutes. Consequenter autem manifestabitur, 	esse uirtutes |Consequenter autem manifestabitur 	35|36
34	quomodo virtutes sunt distinguendae. Postea vero ostendemus, 	quomodo uirtutes sunt distinguende. postea uero ostendemus 	37
35	quot sunt numero huiusmodi virtutes, 	quot sunt in numero huiusmodi virtutes 	38
36	et quae illarum sunt principales, 	et que illarum sunt principales 	39
37	et secundariae. 	et que sunt secundarie. 	40
38|39	Deinde autem declarabitur singulariter, |quae sit unaquaeque illarum virtutum, 	Deinde autem declarabitur singulariter que sit unaqueque illarum uirtutum 	41
40|41	et quomodo decet Reges, |et Principes tales virtutes habere. Potentiae autem animae sic distingui possunt, 	et quomodo decet reges et principes tales uirtutes hiue. Potencie autem 	42
		etiam sic distingui possunt 	43
42|43	quia potentiae animae quaedam sunt naturales, |quaedam cognitiuae sensitiuae, 	Quia quedam sunt naturales qued cognitiue sensitiue, 	44
44	quaedam appetitiuae, 	quedam appetitiue 	45
45	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	et qued intellectiue. |Naturales potencie sunt ille quibus comunitamus cum uegetabilibus 	46|47
46	ut potentia nutritiua, augmentatiua, generatiua, 	et plantis |ut potentia nuitritiua augmentatiua generatiua 	48|49
47	et talia quae etiam ipsis arboribus competunt. Potentiae vero cognitiuae sensitiuae, sunt visus, 	et talia |etiam que ipsis arboribus competunt. Potencie uero cognitiue sensitiue sunt uisus auditus gustus 	50|51
48	gustus, auditus, et talia, 		
49	in quibus communicamus cum brutis. Appetitiuae vero distinguuntur: 	et talia quibus comunicamus cum brutis. |Appetitiue uero distinguntur. 	52|53
50	nam quidam appetitus est in homine, 	Nam quidem est appetitus in homine in quo non comunicat 	54
51	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	cum brutis |ut appetitus sequens intellettum Quidem autem 	55|56
52	quidam vero in quo communicat cum eis, 	ut comunicat |cum eis 	57|58
53	ut appetitus sequens sensum. 	ut appetitus sequens sensum. 	59
54	Appetitus autem sequens sensum potest nominari sensualitas: 	qui quidem potest nominari sensuali/tas. 	60
55	sequens intellectum nominatur voluntas: 	Sequens uero intellectum uocatur uoluntas 	61
56	secundum quem modum loquendi bruta habent sensualitatem, 	secundum quem modum loquendi bruta habent sensualitatem 	62
57	et appetitum sensitiuum, 	et appetitum sensitiuum 	63
58|59	sed non habent voluntatem, |et intellectum. Virtutes ergo, 	secundum non habent uoluntatem idest appetitum intellectiuum. 	64
60	de quibus loqui intendimus, 		
61	quae sunt quidam habitus laudabiles, 		
62|63	vel erit in potentiis naturalibus, |vel in ipsis sensibus, 	Uirtutes ergo de quibus loqui intendimus que sunt quedam laudabiles uel erunt in potenciis naturalibus uel in appetitu sensitiuo uel in appetitu intellettiuo uel in ipso intellectu uel in hiis omnibus uel in aliquibus eorum In potenciis autem naturalibus 	65
64	vel in appetitu sensitiuo, 		
65	vel in appetitu intellectiuo, 		
66	vel in ipso intellectu, 		
67|68	vel in omnibus his, |vel in aliquibus horum. In potentiis autem naturalibus esse non possunt, 	esse non possunt 	66
69	quod tripliciter patet. Primo, 	quod trippliciter patet Primo 	67
70	quia ex naturalibus nec laudamur, 	quia ex naturalibus |non laudamur 	68|69
71|72	nec vituperamur nullus enim dicitur |bonus homo ex eo quod habeat digestiuam bonam, 	neque uituperamur. 	70
73|74	vel bonam augmentatiuam. Secundo, |in talibus non habent esse virtutes: 	nullus enim dicitur bonus ex eo quod habeat bonam augmentatiuam uel nutritiuam Secundo in talibus non habent esse huiusmodi uirtutes 	71
75|76	quia virtus est aliquid |secundum rationem, 	quia uirtus est aliquid ssupra rationem 	72
77	ut probari habet 2 Ethic’. Potentiae autem naturales 	ut potest probari 2 ͦ ethicorum. Potencie autem naturales 	73
78|79	(secundum quod huiusmodi) |rationi non obediunt: 	secundum quod huioi sunt rationem non obediunt. 	74
80	nam siue quis ratiocinetur, 	Nam siue quis ratiocinetur 	75
81	siue velit, 	siue uelit 	76
82|83	non propter hoc (per se loquendo) |potentiae naturales variantur in actibus suis, 	non propter hoc per se lo¬quendo potencie naturales uariantur in actibus suis 	77
84	sed semper 	sed semper 	78
85|86	secundum modum sibi possibilem suas actiones efficiunt. Tertio, |in talibus potentiis non sunt habitus, 	secundum modum sibi possibilem suas actiones efficiunt. Tercio In talibus potenciis non sunt habitus 	79
87	et virtutes, 	et uirtutes 	80
