		Quomodo diuiduntur potentia anima 	0
0|1	Postquam auxiliante Deo compleuimus primam partem huius primi libri, |in quo agitur de regimine sui, 	et in quibus potentiis habent esse uirtutes. Capitulum primum. OSTQUAM auxiliante deo conpleuimus primam partem huius primi libri in quo agitur de regimiue sui: 	1
2	ostendentes in quo Reges et Principes 	ostendentes in quo reges et principes 	2
3	suam felicitatem debeant ponere, 	suam foelicitatem debeant 	3
4|5	quia non decet eos suum finem ponere in diuitiis, |nec in ciuili potentia, 	ponere:quia non decet eos suum finem ponere in diuitiis: nec in ciuili potentia: 	4
6	nec in aliquibus talibus, 	nec in 	5
7	sed omnibus his 	aliquibus:sed omnibus his ut supra plenius probabatur: 	6
8	(ut supra plenius probabatur) debent uti tanquam organis ad felicitatem. 	debent uti tanquam organis ad foelicitatem. 	7
9	Suam autem felicitatem ponere debent in actu prudentiae, 	Suam autem foelicitatem ponere debent in actu prudentiae prout: 	8
10	prout talis actus est imperatus a charitate: 	talis actus est imparatus a caritate: 	9
11	nam tunc Reges habent felicitatem suo statui debitam, 	nam tunc reges habent foelicitatem suo statui debitam 	10
12	et condignam, 	et 	11
13	quando instigante Dei dilectione 	condignam:quando instigante dei dilectione 	12
14|15	secundum prudentiam regitiuam, |gentem sibi commissam 	secundum prudentiua regitiuam gentem sibi commissam 	13
16|17	secundum legem, |et rationem sancte, 	secundum legem et rationem sancte 	14
18	et iuste regant. 	et iuste regant. 	15
19	Principaliter ergo Regum felicitas ponenda est in ipso Deo, 	Principaliter ergo regun foelicitas ponenda est in ipso deo 	16
20	et ex cognitione et dilectione eius studium suum, 	et ex cognitione |et dilectione eius studium suum 	17|18
21	et vitam suam ad hoc ordinare debet, 	et uitam suam |ad hoc ordinare debet 	19|20
22	ut cognoscentes, 	ut cognoscentes 	21
23|24	et diligentes Deum, |tanquam veri ministri eius 	et diligentes deum tanquam ueri ministri 	22
25	secundum ordinem rationis dirigant Populum sibi commissum. 	eius |secundum ordinem rationis dirigant populum sibi commissum. 	23|24
26	His ergo itaque peractis, 	His ergo itaque peractis 	25
27	et ostenso in quo Reges ponere debeant suum finem secundum ordinem superius praetaxatum, 	et ostenso in quo reges ponere debeant suum |finem 	26|27
		secundum ordinem superius praetaxatum : 	28
28	restat ostendere quibus virtutibus Reges pollere debeant. 	restat ostendere quibus uirtutibus reges pollere deheant. 	29
29	Virtutes autem quaedam sunt quidam ornatus, 	Uirtutes autem quaedam sunt quidam ornatus : 	30
30	et quaedam perfectiones animae. 	et quaedam perfectiones anima: 	31
31|32	Oportet ergo prius ostendere, |quot sunt potentiae animae, 	oportet ergo prius ostendere quot sunt potentia anima: 	32
33	et in quibus potentiis habent esse virtutes. Consequenter autem manifestabitur, 	et in quibus potentiis habent esse uirtutes. |Consequenter autem manifestabitur 	33|34
34	quomodo virtutes sunt distinguendae. Postea vero ostendemus, 	quomodo uirtutes sunt distinguenda. Postea uero ostendemus 	35
35	quot sunt numero huiusmodi virtutes, 	quot sunt numero huiusmodi uirtutesi 	36
36	et quae illarum sunt principales, 	et quae illarum sunt principales : 	37
37	et secundariae. 	et secundariae. 	38
38	Deinde autem declarabitur singulariter, 	Deinde autem declarabitur singulariter 	39
39	quae sit unaquaeque illarum virtutum, 	quae sit unaquaque illarum uirtutum 	40
40	et quomodo decet Reges, 	et quomodo decet reges 	41
41	et Principes tales virtutes habere. Potentiae autem animae sic distingui possunt, 	et principes tales uirtutes habere. Potentiae autem animae sic distingui 	42
