		Quomodo diuiduntur potentie anime 	0
		et in quibus porentiis habent esse uirtutes. 	1
0|1	Postquam auxiliante Deo compleuimus primam partem huius primi libri, |in quo agitur de regimine sui, 	Capitulum primum Ostquam auxiliante deo compleuimus primam partem huius primi libri in quo agitur de regimine sui: 	2
2	ostendentes in quo Reges et Principes 	ostendentes in quo reges 	3
3|4	suam felicitatem debeant ponere, |quia non decet eos suum finem ponere in diuitiis, 	et principes suam felicitatem debeant ponere quia non decet eos suum finem ponere in 	4
5	nec in ciuili potentia, 	diuitiis:nec in ciuili potentia: |nec in 	5|6
6|7	nec in aliquibus talibus, |sed omnibus his 	aliquibus:sed omnibus his ut supra plenius 	7
8	(ut supra plenius probabatur) debent uti tanquam organis ad felicitatem. 	probabatur:debent uti tanquam organis ad felicitatem. 	8
9|10	Suam autem felicitatem ponere debent in actu prudentiae, |prout talis actus est imperatus a charitate: 	Suam autem felicitatem ponere d̃bent in actu prudentie prout talis actus est im¬paratus 	9
		a 	10
11|12	nam tunc Reges habent felicitatem suo statui debitam, |et condignam, 	caritate:nam tunc reges habent felicitatem suo statui debitam et condignam: 	11
13	quando instigante Dei dilectione 	quando instigante dei dilectione 	12
14|15	secundum prudentiam regitiuam, |gentem sibi commissam 	secundum prudentiam regitiuam gentem sibi commissam 	13
16|17	secundum legem, |et rationem sancte, 	secundum legem et rationem sancte 	14
18	et iuste regant. 	et iuste regant. 	15
19	Principaliter ergo Regum felicitas ponenda est in ipso Deo, 	Principaliter ergo regum felicitas ponenda est in ipso deo 	16
20	et ex cognitione et dilectione eius studium suum, 	et ex cognitione |et dilectione eius studium suum 	17|18
21	et vitam suam ad hoc ordinare debet, 	et uitam suam 	19
22	ut cognoscentes, 	ad hoc ordinare debet nlis cognoscentes 	20
23|24	et diligentes Deum, |tanquam veri ministri eius 	et diligentes deum tanquam ueri ministri eius 	21
25	secundum ordinem rationis dirigant Populum sibi commissum. 	secundum ordinem rationis dirigant populum sibi commissum. 	22
26	His ergo itaque peractis, 	His ergo itaque peractis 	23
27	et ostenso in quo Reges ponere debeant suum finem secundum ordinem superius praetaxatum, 	et ostenso in quo reges ponere debeant suum finem |secundum ordinem superius pretaxatum: 	24|25
28	restat ostendere quibus virtutibus Reges pollere debeant. 	restat ostendere quibus uirtutibus reges pollere debeant. 	26
29	Virtutes autem quaedam sunt quidam ornatus, 	Uirtutes autem quedam sunt quidam 	27
30	et quaedam perfectiones animae. 	ornatus:et quedam perfectiones anime: 	28
31|32	Oportet ergo prius ostendere, |quot sunt potentiae animae, 	oportet ergo prius ostendere quot sunt potentie 	29
33	et in quibus potentiis habent esse virtutes. Consequenter autem manifestabitur, 	ainime:et in quibus potentiis habent esse uirtutes. 	30
34	quomodo virtutes sunt distinguendae. Postea vero ostendemus, 	Consequenter autem manifestabitur quomodo uirtutes sunt distinguende. Postea uero ostendemus 	31
35	quot sunt numero huiusmodi virtutes, 	quot sunt numero huiusmodi 	32
36|37	et quae illarum sunt principales, |et secundariae. 	uirtutes:et que illarum sunt principales : 	33
38|39	Deinde autem declarabitur singulariter, |quae sit unaquaeque illarum virtutum, 	et secundarie. Deinde autem declarabitur singulariter que sit unaqueque illarum uirtutum 	34
40	et quomodo decet Reges, 	et quomodo decet reges 	35
41	et Principes tales virtutes habere. Potentiae autem animae sic distingui possunt, 	et principes tales uirtutes habere. |Potentie aurem anune sic distingni 	36|37
42	quia potentiae animae quaedam sunt naturales, 	possunt:quia potentie anime quedam sunt 	38
43	quaedam cognitiuae sensitiuae, 	naturales:quedam cognitiue sensitiue: 	39
44	quaedam appetitiuae, 	quedam appetitiue: 	40
		et quedam intellectiue. 	41
45	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	Naturales potentie sunt ille in quibus communicamus |cum uegetabilibus et plantis: 	42|43
46	ut potentia nutritiua, augmentatiua, generatiua, 	ut potentia nutritiua: augmentatiua:generatiua: |et 	44|45
47	et talia quae etiam ipsis arboribus competunt. Potentiae vero cognitiuae sensitiuae, sunt visus, 	talia que etiam. ipsis arboribus comperunt, |Potentie uero 	46|47
48	gustus, auditus, et talia, 	cog:nitiue sensitiue sunt uisus gustus auditus 	48
49	in quibus communicamus cum brutis. Appetitiuae vero distinguuntur: 	et talia in quibus communicamus cum brutis. Appetitiue uero distinguuntur: 	49
50	nam quidam appetitus est in homine, 	nam quidam et appetitus est in homine in quo non communicat cum brutis 	50
51	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	ut est appetitus sequens intellectum: 	51
52	quidam vero in quo communicat cum eis, 	quidam uero in quo communicat cum eis 	52
53	ut appetitus sequens sensum. 	ut appetitus sequens sensum. 	53
