0	Ostenso, 		
1|2	quod nec in potentiis naturalibus, |nec in sensibus habent esse virtutes: 	Stenso q nͦ in potencus naturalibus n᷑ insensibus habent cem uirtutes. 	0
3|4	restat ostendere, |quomodo distinguuntur virtutes, 	restat ostendere quo distinguntur uirtutes. 	1
5	et quomodo in appetitu et intellectu existunt. Distinguendum est igitur de virtutibus, 	et quon in intlłu |et appetitu existumt. Distinguendum enim gͦ der untutibus 	2|3
6	et de huiusmodi potentiis: 	et de huius 	4
7|8	nam virtutum quaedam sunt intellectuales, |quaedam morales, 	potencus.Nam uirtutum quedam sunt intllectuales. 	5
9|10	quaedam mediae inter intellectuales et morales. Virtutes intellectuales dicuntur illae quae sunt in intellectu speculatiuo, |cuiusmodi sunt scientiae speculatiuae, 	quedam 	6
11|12	ut naturalis Philosophia, |Geometria, Metaphysica, 	mo̾ales.quedam medie intllectuales 	7
13|14	et caetera talia. |Virtutes vero simpliciter morales sunt illae, 	et morales. uirtutesᷤintllectuales diꝯtur ille que sunt in intlłu specłatiuo.cuius sciue sunt specłatiue. 	8
15|16	quae sunt in appetitu, |siue appetitus ille sit sensitiuus, 	ut naturalem phocia.geometͥͥa.methͣ. etcetera talia. untutes uero sunpͣ morales sunt ille que sunt in appetitu. 	9
17	siue intellectiuus, 		
18|19	cuiusmodi sunt Iustitia, |Temperantia, Fortitudo, 	siun appetit᷒ ille sit sensitium siue intłlectium cium ant sunt iustina. teperantia. fortitudo. mansuetudo. 	10
20	Mansuetudo, 		
21|22	et caetera talia, |de quibus sumus singulariter tractaturi. Virtutes autem mediae inter intellectuales et morales, 	et c̃ talia der qbus sumussingliter tͣctaturi. uirtutes a medie inter intllectuales 	11
23	sunt virtutes existentes in intellectu practico, 	et morales sunt uirtutes existentes in intlłupͣtico. 	12
24	ut Prudentia, 	ut prudencia 	13
25	et aliae virtutes sibi annexae. Prudentia autem, 	et alie uirtutes s̾ anexe. 	14
26|27	secundum Commentatorem super libris Ethicorum, |media est inter virtutes morales, 	prudencia autem s comentatorem sr̾ libꝰ ethoc media enim inter u̾ tutes morales 	15
		et intllectuales. 	16
28|29	et intellectuales; computari tamen potest cum virtutibus moralibus: |nam Prudentia non est nisi in hominibus bonis, 	computas tnon potest cum u̾tutibus moralibus. Naz prudentia non in est ner hominibus boins. 	17
30	sicut nec virtutes morales: praui enim homines 	sicut nec uirtutes morales. p̃ui e̾ hominies 	18
31|32	et si possunt esse scientes, |astuti, et versipelles; 	et si possent ce scientes hastuti etu̾sipelles. 	19
33	prudentes tamen esse non possunt, 	prudentes tnon esse non 	20
34	ut suo loco patebit. 	p̾sunt.ut suo loco patebit. 	21
35	Inde est ergo quod dicitur 6 Ethic’ 	inder en gͦ quem dr̾.ui. ethoc. 	22
36|37	quod impossibile est prudentem esse non existentem bonum. |Dimissis ergo virtutibus huiusmodi intellectualibus, 	quem impͥo. enim prudentem esse non entem bonum ¶Dimissis gͦ uirtutibus intllectualibus 	23
38	ut dimissis scientiis speculatiuis, 	et dimissis scienciis specłatins. 	24
39	de prudentia, 	der prudentia 	25
40|41	et de virtutibus moralibus est tractandum. Suscepimus enim (ut pluries diximus) |praesens opus, 	etder uirtutibus moralibus en tͣctander. Suscepimus eͥ ut płies dixi᷒ pnons op᷒ 	26
42|43	non ut sciamus, |sed ut boni fiamus: 	ut non sciamur. s ut boni fiamus. que bointas 	27
44|45	quae bonitas, |sine prudentia et virtutibus moralibus, 	sine prudentia etuntutibus moralibus nob in esse non 	28
46	nobis in esse non potest. Has autem virtutes, 	pot̃.has autem uirtutes in intlłu 	29
47|48	in intellectu, et appetitu sic esse contingit. Dictum est enim, |virtutem esse aliquid 	et appetitu esse ꝯt̃igit.denm enim eͥ uirtutem esse aͥd s roem. gͦ esse poͣ 	30
49|50	secundum rationem: |oportet ergo esse rationalem potentiam, in qua potest esse virtus. 	rationalez.inque ponitur esse uirtur. 	31
51|52	Rationale autem duplex est secundum Philosophum, |per essentiam, 	rationale a der enim ẜm phocm per essentian 	32
53	et per participationem. 	et per participationem. 	33
54|55	Intellectus autem est rationalis per essentiam. |Appetitus vero per participationem. 	intellectus ant enim rationalem per essenciam. appetiter non per participationem. 	34
56	Nam appetitus licet non sit ipse intellectus, 	Nam appetiter licet non sit ipse intellectus 	35
57|58	vel ipsa ratio essentialiter, |dicitur tamen participare rationem, 	uel ipsa ron eencialiter. dicitur tnon participare ratione quare enim appetitus nat᷒ rationi obedire. potencie autem nanles 	36
59	quia est aptus natus rationi obedire. Potentiae autem naturales, et sensus, 	et sensus 	37
60	nec sunt rationales per essentiam, 	non sunt naturales per enenam. 	38
61	quia non sunt ipsa ratio: 	quare non iparon sunt. 	39
62	nec ratione participant, 	nec ratione participant. 	40
63|64	quia per se, |et secundum quod huiusmodi non obediunt rationi. Igitur in sensibus, 	quare parse et ẜ quem huius non obediunt rationi Igͣ insensibus 	41
65	et in potentiis naturalibus 	et in potencus 	42
66|67	(ut supra dicebatur) |non habent esse virtutes, 	naturalibus.ut supradicebatur non habent esse uirtutes. 	43
68	sed solum esse habent in intellectu, et appetitu. In nobis autem duplex est appetitus, 	s solum esse habent in intlłuet appetitu. |In noƀ autem dup̽ en appetitur intllectiu᷒ 	44|45
69	intellectiuus, 		
70	et sensitiuus. 	et sensitiuus. 	46
