0	— Naie par foi fist Joseph ains sui crestiens	no|por buena fee dixo el antes soy xpistiano	0|1
1	et croj el Pere	e creo enel padre	2
2|3	et el Fiz|et el Saint Esperit; n a fors un Dieu	e enel hijo y enel espirtu santo	3
4	et cil est	que es vn dios	4
5	si poissans qu il puet fere les mors a resusciter	que puede toda cosa fazer|e faze el viuo morir	5|6
6	et de cels	e el muerto rresuçitar	7
7	qui ont esté malvés	e de malo	8
8	et desloials puet il fere buens	e desleal puede façer bueno	9
9	et droituriers ne nus n est tant pecheor se il s acorde a lui qu il ne le face venir al desus de tos ses I anuis	e leal	10
10	Et il a bien mostré voiant vos tos qu il est Diex	e no ay tal|por pecador	11|12
11	et puissans sor tos autres ne a la	que sea|que si ael se torna	13|14
12	puis sance de lui ne se puet nus pooirs prendre	que le no faga veer todo plazer	15
13	et ce poés vos bien veoir par ces ymages	e bien mostro agora	16
14	que vos clamiez diex	que es poderoso sobre todos los poderosos|e asu poder non se puede otro acostar	17|18
15	et en cui vos creez qu il a	e esto podedes vien ver	19
16	si acraventés	e por estas ymagines	20
17	et afondrés qu il sont tuit ars	que llamades dioses	21
18|19	— Certes fet Mategrant je voi bien qu il est assés plus puissans|que je ne cuidoie	que quemo çierto dixo matagrant yo veo bien	22
20	et se il raisoit	que es	23
21	tant que mes freres fust resuscités	ansi poderoso|que si el rresuçita ami hermano	24|25
22	si qu il parlast a moi jamés ne croiroie en autre dieu se en lui non	que me pudiese fablar jamas non creeria en otro dios sino enel	26
23	Quant Joseph or ce	Quando josepe oyo aquello	27
24|25	que Mategrant disoit|si s agenoille a terre	que matagran deçia finco los ynojos	28
26	et dist Diex	e dixo dios	29
27	qui estoras le monde	que el mundo criaste	30
28	qui feis la lune	e feçiste alos malos judios	31
29|30	et le soleil|et les	e feçiste el sol	32
31	III	e la luna	33
32	elemens	e los quatro elementos	34
33	qui deignas nestre de la Virge pucele	e quisiste naçer dela virgen sancta maria	35
34	qui fus pendus en la sainte Crois	e fuiste puesto enla cruz|e sufristes alos malos judios	36|37
35	et te laissas escopir	que te firiesen	38
36	et batre	e escupiesen	39
37	et ferir as felons Juis		
38	et volsis goster de la mort	e quisiste morir enla cruz	40
		por saluar todo el pueblo delas penas del ynfierno señor	41
39	por ton pueple raiembre des paines d enfer sire ensi vraiement com tu resuscitas de mort ensi faces i tu miracle de cest mort apertement voiant tos cels	ansi como tu verdaderamente rresurgiste de muerte|ansi faz tu milagro deste muerto	42|43
40	qui ci sont	Porque abiertamente vean todos aquestos	44
41		que tu heres poderoso de todas cosas entonçes se leuanto josepe	45
42	et aprés ce ne demora gueres	e no tardo mucho	46
43	que li mors se leva de terre sains	que el muerto se leuanto de tierra sano	47
44	et haitiés	e alegre	48
45	et cort cele part ou il voit Joseph;	e fue aquella parte|do estaua josepe	49|50
46	si li baisse les piés	e besole los pies	51
47	et dist	e dixo	52
48	si que tuit l entendent Veez ci le saint homme	ansi que todos lo entendieron vedes aqui el ome	53
49	qui despendi le fiz Dieu de la vraie crois	que desçendio el hijo de dios dela vera cruz	54
50|51	et Dieus l a envoié entre nos|por ce	e dios noslo ymbio entrenos	55
52	que vos soiés baptisié lkar autrement ne poés vos eschaper de la pardurable mort d enfer	para que seamos bautizados|que de otra manera no podriamos escapar delas penas del ynfierno	56|57
53|54	Quant Joseph vit le mort resuscité|si plora de pitié	e quando el hermano vido el muerto rresuçitado començo a llorar con piedad	58
55	et mercia Dieu de buen cuer;	e agradesçiolo mucho a dios	59
56|57	si dist a cels|qui entor li estoient Seignor or poés vos bien dire	e dixo agora podedes ver señores	60
58|59	que cil de cui je vos al parlé est Diex|et puissans sor tos autres	que aquel dequien vos fable es poderoso de todas las cosas sobre todos los otros entonçes dixo matagrant çierto es verdad	61
60|61	— Certes fet Mategrant c est voir ne jamés ne creirai en autre Dieu|que en lui	e jamas non creere en otro dios sino en	62
62	kar je sai bien des qu il a Argon mon frere resuscité qu il est Diex sans per	aquel que rresuçito ami hermano sergon|que ansi se llamaua	63|64
63		el que rresuçito|ca el es dios sin par entonçes se dexaron todos caer alos pies de josepe quantos estauan en aquel lugar	65|66
64	et distrent a haute vois Sire nos nos metons del tot en vostre conseil; se nos avons par mescreance foloié ça en arieres nos somes prest de lamendier a vostre los ne jamés ne ferom rien	e dixeron a grandes vozes señor todos nos somos metidos envuestro poder a façer todo porvuestro consejo|e si fasta aqui herramos	67|68
65	qui encontre vostre volenté soit	por locura enmendarlo hemos segund vos noslo mandaredes|Ca jamas non faremos cosa contravuestra voluntad	69|70
66	Enseigniés nos	e enseñadnos	71
67	quel loi nos devom tenir	que ley auemos de tener	72
68	et en		
69	quel maniere		
70|71	et nos la tendrom|Ensi furent cil del chastel converti	que tal la tomaremos en tal manera fueron conuertidos todos los deaquel castillo	73
72	et baptisié	e bautizados	74
73	Et quant li seneschals	Quando el senescal	75
74	qui avoit feru Joseph par mi la cuisse vir	que auia ferido a josepe enla pierna vio	76
75	que tuit se crestienoient	que todos auian rresçebido bautismo confeso alli antetodos	77
76	si reconuit oiant tot le pueple comment il avoit feru Joseph	como el auia a josepe ferido porla pierna	78
77	et comment l espee estoir brisiee	e como la espada se quebrantara	79
78	et je cuit fet il	e bien cuido dixo	80
79|80	que vos en troverois l autre moitié en sa cuisse|	el que le fallaredes la otra mitad enla pierna entonçes fiço matagrant catar a josepe	81
81	si troverent l espee;	e vieron la espada	82
82|83	et quant virent ce|si en furent molt esmaié;	e fueron muy espantados todos	83
84	si dist MategrantSire comment portois vos garir	e matagrant dixo señor|como podriades vos guarir bien dixo el	84|85
85|86	? — Bien se Dieu plest fist Joseph|mais vos serois avant sanés de la plaie de vostre chief	si avos pluguiere seredes sano antes devuestra llaga devuestra cabeza	86
87	Lors fist aporter le remanant de l espee ou le pont	e luego fizo traer la otra parte dela espada	87
88|89	et le heut estoit|si fist le seigne de la crois sor la plaie Mategrant	e despues fizo luego la señal dela vera cruz sobrela llaga de matagrant	88
90	et ele fu tantost garie	e luego fue guarido	89
91	Puis traist hors de sa char la piece de l'espee	e despues tiro la pieça dela espada desu pierna	90
92|93	qui dedens estoit; mes trop se merveillierent tuit cil|qui la virent	mas mucho se marauillaron todos aquellos quelo vieron	91
94	kar au retraire n issi de la plaie gote de sanc	e al sacar caya dela Punta gotas de sangre	92
95|96	et l espee estoit|si clere	e la pieça dela espada salio tan clara	93
97	et si blanche qu il sambloit c onques ne fust en char entree De ce se merveilla tos li pueples	como si nunca vbiera entrado en carne|e desto se marauillo mucho todo aquel pueblo	94|95
98|99	et quant Josepf fint les ll|moitiés del brant	e quando josepe vido las dos pieças dela espada dixo ay espada buena	96
100|101	si dist Ha espee jamés ne seras soldee devant|que cil te tendra a ses mains	e fermosa jamas non seras juntada fastaque te tenga ensus manos	97
102	qui les hautes aventures del Graal devra asso mer;	aquel que las grandes auenturas del sancto grial llebara al cabo|mas luego	98|99
103|104	mais si tost com il te tendra|si rejoindras a force	que te terna te juntaras afina fuerça	100
105	Et cele partie	e esta pieça	101
106|107	qui en ma char entra ne sera jamés veue nule fois|que sanc n en isse	que enmi carne entro no sera jamas vista	102
108|109	tant que cil|qui la soudera la tiegne	que no heche gotas de sangre fastaque aquel la çiña	103
110	Ensi jura loseph de l espee	e ansi dixo josepe desta espada	104
111	et lors furent par le chastel crestienez	e desta guisa fueron bautizados todos los del castillo	105
112	Si vesqui	e matagran	106
113|114	puis Argon VIll|ans;	e argon	107
115	et quant loseph se parti del chastel	e josepe estubo alli ya|quanto en aquel castillo	108|109
116	si refindrent laiens l espee	e despues partiose ende	110
117|118	et la garderent a grant chierté|tant que je la conquis oan a molt grant paine	e desque dende se partio josepe finco alli la espada a gran honrra fastaque yo la conquise	111
119	Et bien sachiés	e sabed	112
120	que je i oi molt grant travail ains	que yo oue ante gran trauajo	113
121	que l euisse par devers moi;	que yo la lleuase sobremy	114
		e vien vos digo	115
122	et puis	que despues	116
123	que je l oi vos di je bien qu ele ne fu traite del fuere iors orendroit:	que la yo ove|que nunca fue sacada de su vaina saluo agora	117|118
124	si la port aventure trover celui	e yo la traigo cada dia conmigo|porque cuido fallar	119|120
125	qui la rejoinsist	por auentura aquel quela a de juntar	121
126|127	et mesmement de yos avoie je grant espoir|que vos la rejoin¬ sissiés	mas en vos mesmo auia muy gran fiança quela auiades de juntar	122
128	kar il n est encore de nul chevalier	ca no ay agora enel mundo	123
129	si grant parole come de vos;	que yo sepa cauallero de tan gran nonbardia|como vos	124|125
130|131	et quant vos i avés failli je ne sal|qui í puisse recovrer	e pues vos auedes aqui fallesçido no se quien pueda esto acabar agora auedes oydo	126
132	Or avés oi		
133|134	por quoi ele saine t|por quoi je port ll	que esta espada es	127
135	espees	ansi e	128
136	Et savés vos	porque traigo dos espadas y sabedes	129
137	por quoi je m agenoillai devant li	porque me ynojaba ante ella	130
138	? le m i agenoillai		
139	por ce	porque se bien	131
140|141	que ¡e sai bien qu'ele est sainte|kar par	que es cosa sancta	132
142|143	si seront achevees es aventures del saint Oraal|et maint miracle en ai e veu	ca porella seran acabadas las auenturas del sancto grial pues tal milagro della a de venir	133
144|145	puis que je la portai premierement|	e yo la traxe primeramjente	134
146|147	Et por quoi fet Hestor le baisastes vos|? —	e porque dixo estor la vesastes	135
148	Por ce fet il		
149|150	que le jor|que je le baise ne recevrai je mortel plaie;	porque el dia quela vesare no rresçibire llaga mortal	136
151	et quant je dis ore a mon seignor Gauvain qu il m avoit de mort rescos ne me menbroit il pas de l espee	e quando yo dixe adon galuan|que el me auia librado de muerte no me acordaua desta espada agora me deçid dixo don galuan	137|138
152	— Or me dites fet mesire Gauvain comment vos avés non		
153|154	— Certes fet cil j ai non Eliezer|si sui fiz al Riche Roi Pescheor	como auedes nombre señor yo he nombre eliascar el fijo del rrico rrey pescador	139
155|156	qui tient le saint Graal en sa maison|—	que tiene el rrico grial ensu casa pues enque demanda andas dixo don galuan çierto yo ando en demanda de juntar esta espada	140
157	Et qu aliés vos querant	e agora vos dire	141
158|159	? fet mesire Gauvain|— Certes iet cil je vos aloie querant	que fare dixo don galuan ya vos oystes	142
