		Capitulo	0
		xxiij	1
		en	2
0	Qualiter construenda est nauis	que demuestra|en qual manera se deue fazer la naue	3|4
1	et qualiter committendum nauale bellum	e en qual manera se deue acometer la batalla della	5
2	et ad quae bella singula ordinantur	e aque soñ ordenadas todas las batallas EN este capitulo muestra	6
3	Cap	en qual manera se deue fazer la naue|e en qual manera se deue acometer la batalla della	7|8
4	XXIII	e a	9
5	In hoc ultimo capitulo tractare volumus aliqua de nauali bello	que son ordenadas todas las batallas|Ca muchas de las cosas sobredichas valen	10|11
6	non tamen oportet circa hoc tantum insistere	para saber|en	12|13
7	quia multa quae dicta sunt in aliis generibus bellorum	como se ha de fazer la batalla de la mar	14
8|9	applicari poterunt ad naualem pugnam|Circa hoc autem pugnandi genus	E por ende no conuiene de mucho prolongar en fablando desta batalla	15
		Mas solamente nos conuiene de saber tres cosas	16
10	primo videndum est	La primera es	17
11	qualiter fabricanda fit nauis	en|como se ha de fazer la naue	18|19
12	nam nauis male fabricata	para ser buena	20
13	ex modica impugnatione hostium de facili perit	e rezia|para la batalla	21|22
14	Sciendum ergo	Do conuiene de saber dos cosas	23
15	quod secundum Vegetium	segund|que dize Vegecio	24|25
		La primera es	26
16|17	ligna ex quibus construenda est nauis|non sunt de quolibet tempore incidenda	que la madera donde se ha de fazer la naue no se deue cortar en todo tienpo	27
18	Nam tempore Martii et Aprilis	Ca en el março|ni en el abril en	28|29
19	in quo humor incipit in arboribus abundare	que ha grand humor en los arboles	30
20	non est bonum incidere arbores	no se deue tajar la madera	31
21	ex quibus fabricanda est nauis	para la naue Mas deuese cortar en Julio	32
22	Sed tempore Iulii et Augusti vel aliquo alio tempore	e en el Agosto|o en aquel tiempo en	33|34
23	in quo humor arborum desiccatur	que menos humidad ha en la madera	35
24	ad huiusmodi fabricam incidenda sunt ligna	e los arboles estan|mas secos	36|37
25	Rursus	Lo segundo es	38
26	non statim incisis lignis est ex eis fabricanda nauis	que cortados los maderos no se deue fazer la naue luego	39
27	sed primo arbores sunt diuidendae	Mas avn deuenlos dexar secar	40
28|29	per tabulas|et	e despues aserrarlos en tablas	41
30|31	per aliquod tempus dimittendae|ut desiccari possint	e dexarlos grand tienpo a secar	42
32|33	Nam|si ex lignis viridibus construatur nauis	Ca si estando verdes se fiziesse la naue	43
34	quando naturalis eorum humor expirauerit	quando despues fuessen secos	44
35|36	contrahuntur ligna|et faciunt in nauibus rimas	fazerse yan grandes aberturas en ellos	45
37	quibus in nauibus nihil periculosius esse potest	e esto seria muy grand peligro	46
38	Durum est enim intendere simul bellis naualibus	Ca quando ouiessen a lidiar|tanto avrian	47|48
39|40	et exponere se periculis|ne puppis	que fazer en cerrar los forados	49
41|42	per rimas naufragium patiatur|Viso qualiter incidenda sunt ligna	que se no podrian defender de los enemigos	50
43	et quomodo reseruanda	La segunda cosa	51
44	ut ex eis nauis debite valeat fabricari	que nos conuiene de saber es	52
45	restat videre	en	53
46	quomodoin naui bene fabricata committenda sunt bella	como se ha de fazer la batalla en la naue bien fecha|e bien basteçida	54|55
47	Habet autem nauale bellum quantum ad aliqua similem modum bellandi cum ipsa pugna terrestri	E maguera la batalla campal|e la de la mar ayan muy grand semejança en vno	56|57
48	Nam sicut terrestri pugna oportet pugnantes bene armatos esse	Ca en cada vna dellas deuen ser los lidiadores bien armados	58
49	et bene se scire a persecutionibus protegere	e saberse bien encobrir de los golpes	59
50|51	et hostibus vulnera infligere|sic et haec requiruntur in bello nauali	Empero en la batalla de la mar deuen ser los marineros	60
52	Immo in huiusmodi pugna oportet homines melius esse armatos	mas armados|porque pueden mejor sofrir el peso de las armas	61|62
53	quam in terrestri	Ca estan en vn lugar	63
54	quia cum pugnatores marini quasi fixi stent in naui		
55	et quasi modicum se moueant	e no se mueuen|como los otros	64|65
56	melius sustinere possunt armorum pondera	E avn	66
57	quare eorum armatura grauior esse debet	porque la batalla de la mar es	67
58	Possumus tamen	mas peligrosa	68
59	quantum ad praesens	que la de la tierra	69
60|61	decem enumerare|per quae marini pugnatores hostes impugnare debent	E quanto a esta batalla de la mar han menester los lidiadores diez cosas	70
		para bien lidiar	71
62|63	Primum est ignis|quem Incendiarium vocant	Lo primero han menester fuego de alquitran	72
64	Expedit enim eis habere multa vasa plena pice	Ca conuieneles de auer muchos orços llenos de pez	73
65	sulphure	e de piedra sufre|e de rezina	74|75
66|67	rasina|oleo	e de olio	76
68	quae omnia sunt cum stupa conuoluenda	que este todo enbuelto con estopas	77
		E quando vinieren ala batalla	78
69	Haec enim vasa sic repleta sunt succendenda	deuenlos encender	79
70	et proiicienda ad nauem hostium	e lançar en la naue de los enemigos	80
71	Ex qua proiectione vas frangitur	e echandolos assi|quebraran	81|82
72	et illud incendiarium comburitur et succendit nauem	e encenderan la naue|E quando echaren el fuego	83|84
73	Sunt enim multa talia in naui proiicienda		
74	ut ex multis partibus possit nauis succendi		
75	et cum proiiciuntur talia		
76	tunc est contra nautas committendum durum bellum	estonçes deuen brauamente lidiar	85
77	ne possint currere ad extinguendum ignem	por que non lo puedan matar	86
78	Secundo ad committendum marinum bellum multum valent insidiae	Lo segundo ha menester de poner çeladas|Ca assy	87|88
79	Nam sicut in terra ponuntur insidiae militum	como en tierra se ponen las çeladas	89
80|81	qui ex improuiso inuadentes hostes|eos terrent	por que fieran a desora sobre los enemigos	90
82|83	et de facili vincunt|sic in mari post aliquas insulas fiunt insidiae	Assy en la mar se ponen en pos de algunas yslas	91
84	ut marini pugnatores ex improuiso irruentes in hostes	por que puedan a desora ve nir|e dar sobre las naues de sus enemigos	92|93
85|86	eos facilius vincant|Tertio est circa marinum bellum attendendum	Lo tercero deuen los marineros alçarse a lo	94
87	ut semper pugnantes nauem suam faciant circa profundum aquarum	mas fondo de la mar	95
88	et nauem hostium impingant ad littus	assi que puedan las naues de los enemigos enpuxar a la tierra|o a las riberas	96|97
89	quia pugnandi impetum perdunt	por que pierdan la virtud de marinar	98
90	qui detrahuntur ad terram	e de lidiar	99
91	Quarto ad arborem nauis suspendendum est lignum quoddam longum ex utraque parte ferratum	Lo quarto deuen atar al mastel de la naue vn grand madero ferrado de ambas partes	100
92	quod ad percutiendum tam nauem	para ferir en las naues	101
		e en los marineros	102
93	quam nautas se habeat quasi aries	E este tal es|como el carnero con	103|104
94	cum quo teruntur muri ciuitatis obsessae	que foradan los muros de la cibdad cercada	105
95	Debet autem sic ordinari lignum illud	E deuese en tal manera atar con el mastel	106
96	ut ligamentum retinens ipsum possit deprimi	por que lo puedan lançar	107
97|98	et eleuari|quia hoc facto maior habetur commoditas	e traer a ssi	108
99|100	ut cum ipso percuti possit tam nauis|quam etiam existentes in ipsa	como quien lança garrocha	109
101	Quinto in bello nauali habenda est copia ampliarum sagittarum	Lo quinto deuen auer muy anchas saetas con	110
102	cum quibus scindenda sunt vela hostium	que rompan las velas	111
103	Nam velis eorum perforatis	Ca rotas|e foradadas las velas	112|113
104	et non valentibus retinere ventum	non podran retener los vientos	114
105|106	non tantum possunt ipsi hostes impetum habere pugnandi|nec etiam possunt sic faciliter recedere	ni podran los marineros auer poder	115
107	si volunt declinare a bello	para lidiar|nin para ferir	116|117
108	Sexto consueuerunt nautae habere ferrum quoddam curuatum ad modum falcis bene incidens	Lo sesto deuen auer los marineros vn fierro coruo a manera de foz|que taje bien	118|119
109	quod applicatum ad funes retinentes vela	que puedan echar a las cuerdas|que retienen las velas	120|121
110|111	statim incidit ipsa|Velis autem sic incisis	assy que las tajen	122
112	et cadentibus ab arbore	e que derriben las velas	123
113|114	subtrahitur ab hostibus|ne sic pugnare possint	Ca las velas derribadas nunca podran lidiar	124
115	quia	los que estan en las naues	125
116	per talem incisionem velorum redditur nauis pigrior	Lo seteno deuen auer harpones con	126
117	et quodammodo inutilior ad pugnandum	que fieran en las naues	127
118	Septimo consueuerunt	assy que quando vieren	128
119|120	e iam nautae habere uncos ferreos fortes|ut cum vident se esse plures hostibus	que quieren fuyr	129
121	cum illis uncis capiunt eorum naues	que los prendan	130
122	ut non permittant eos discedere	e no los dexen fuyr	131
123|124	Octauo in nauali bello est haec cautela attendenda|ut de calce alba puluerizata habeant multa vasa plena	Lo octauo deuen auer muchos orços llenos de cal	132
125	quae ex alto sunt proiicienda in naues hostium	que puedan echar en las naues de los enemigos	133
126|127	quibus ex impetu proiectis|et fractis eleuatur puluis	assi que los puedan cegar con el poluo	134
128	(ut supra diximus in bello terrestri		
129	) et subintrat hostium oculos		
130|131	et adeo offendit eos|ut quasi caeci videre non possint	por que se no puedan defender	135
132	quod in bello nauali est valde periculosum	La qual cosa es muy peligrosa	136
133	quia ex omni parte bellantes in tali bello vident sibi imminere mortem		
134|135	quare|si oculi bellantium in tali pugna ex puluere calcis sic offenduntur	tanbien en la batalla de la tierra	137
136	ut videre non possint		
137	de facili vel perimuntur ab hostibus		
138	vel submerguntur in aquis	como de la mar	138
139	Nona cautela est habere multa vasa plena ex molli sapone	Lo noueno deuen auer muchos orços llenos de xabon	139
140	quae cum impetu proiicienda sunt ad naues hostium	que echen en las naues de los enemigos	140
141	et hoc super loca illa	assy que los no dexen andar	141
142	in quibus contingit hostes existere ad defendendum naues	por las naues	142
