0	Ostenso, 	ste anso 	0
1	quod nec in potentiis naturalibus, 	quod nec in potetu.tiis naturalibus 	1
2	nec in sensibus habent esse virtutes: 	.nec in sensibus hoc nt esse uirtut es 	2
3	restat ostendere, 	restat 	3
4	quomodo distinguuntur virtutes, 	ostendere quo mododistinguntur uirtutes 	4
5	et quomodo in appetitu et intellectu existunt. Distinguendum est igitur de virtutibus, 	et quo modo in int llectu |et appetitue xistunt distinguendum est ergo de uirtutibus 	5|6
6	et de huiusmodi potentiis: 	et hin 	7
7|8	nam virtutum quaedam sunt intellectuales, |quaedam morales, 	potenciis.Namuirtutumquedam s̾inon tllectualemsquedam moralesque dam m̃die intermillectuales 	8
9	quaedam mediae inter intellectuales et morales. Virtutes intellectuales dicuntur illae quae sunt in intellectu speculatiuo, 	et morale s. Uirtut es mellectuales dicuterilleque sunt in intellectu spculatiuo. 	9
10	cuiusmodi sunt scientiae speculatiuae, 	eius scientie sunt speculatiue 	10
11|12	ut naturalis Philosophia, |Geometria, Metaphysica, 	ut naturalis philosophia. geometriam et haphisica et et c̃. 	11
13|14	et caetera talia. |Virtutes vero simpliciter morales sunt illae, 	talia uirtut es uero sinplicit ̃morales. 	12
15	quae sunt in appetitu, 	sunt illeque sunt in 	13
16	siue appetitus ille sit sensitiuus, 	appetitu.siue appetitus ille sit sensitiuus. 	14
17	siue intellectiuus, 	sine intlleretiuus. 	15
18	cuiusmodi sunt Iustitia, 	cuius modi autem 	16
19|20	Temperantia, Fortitudo, |Mansuetudo, 	surituusticia.temperancia. fortitudomansuetudo 	17
21	et caetera talia, 	et ceterat alia. 	18
22	de quibus sumus singulariter tractaturi. Virtutes autem mediae inter intellectuales et morales, 	de quibus simus singulariter tractatimrTo irtutes autem medie inter intłlectuałs et morales. 	19
23	sunt virtutes existentes in intellectu practico, 	Sunt uirtut es existentes in intlsctu practico. 	20
24|25	ut Prudentia, |et aliae virtutes sibi annexae. Prudentia autem, 	et pridentia et alie uirtut es.igitur annexe. Prudentia 	21
26|27	secundum Commentatorem super libris Ethicorum, |media est inter virtutes morales, 	secundum conmentatorem. Supͣlibrum ethicorum. mediae̾ interuntutes morales 	22
28	et intellectuales; computari tamen potest cum virtutibus moralibus: 	et intellectuales comput aritam ̃pocest cum nurtutibus moralibu. 	23
29	nam Prudentia non est nisi in hominibus bonis, 	Nam prudentia non in est nisi hominibus bonis. 	24
30|31	sicut nec virtutes morales: praui enim homines |et si possunt esse scientes, 	Sicut nec uirtut es morales. prauien in homines et si possent esse scientes hastutiet unsipelles 	25
32	astuti, et versipelles; 		
33	prudentes tamen esse non possunt, 	pru:dent estamen esse non possunt 	26
34	ut suo loco patebit. 	.ut loco suo 	27
35	Inde est ergo quod dicitur 6 Ethic’ 	patebit.Inde estergo qd |dicitur.uiͦ.et hicorum 	28|29
36|37	quod impossibile est prudentem esse non existentem bonum. |Dimissis ergo virtutibus huiusmodi intellectualibus, 	quod in possibile est prudenter bonum. Omissis igitur uirtutibus intllectualibus 	30
38	ut dimissis scientiis speculatiuis, 	.et dimissis scienciis speculatiuis. 	31
39	de prudentia, 	de prudencia 	32
40|41	et de virtutibus moralibus est tractandum. Suscepimus enim (ut pluries diximus) |praesens opus, 	et uurtutibus moralibunem tractandum. 	33
42|43	non ut sciamus, |sed ut boni fiamus: 	Incepimus en in ut pł̾ies diximus presens opus non ut sciamus. set ut bonisiamusque bonitassine prudentia 	34
44|45	quae bonitas, |sine prudentia et virtutibus moralibus, 	et iurtutibus moralibus nb̃in esse non poter 	35
46	nobis in esse non potest. Has autem virtutes, 	et has autem uirtut es 	36
47	in intellectu, et appetitu sic esse contingit. Dictum est enim, 	imtlłt:tu appetitu. Sic esse contingit. 	37
48|49	virtutem esse aliquid |secundum rationem: 	Uictum est enin uirtutem essealiquid 	38
50|51	oportet ergo esse rationalem potentiam, in qua potest esse virtus. |Rationale autem duplex est secundum Philosophum, 	secundum ronnem. opportet ergo ess e racionalem potenciam in qua ponit inceuntus . racionale autere duplxen 	39
52	per essentiam, 	secundum phoc ̃m.per essenciam 	40
53|54	et per participationem. |Intellectus autem est rationalis per essentiam. 	et partitipationem. Int llectus autem est rationalis pereentiam. 	41
55	Appetitus vero per participationem. 	Appetitus uero perpartici pacione. 	42
56|57	Nam appetitus licet non sit ipse intellectus, |vel ipsa ratio essentialiter, 	Nam appetitus licet non sit ille intllectus uel ipsa racio essenti aliter/ diciter tamen participareron 	43
58|59	dicitur tamen participare rationem, |quia est aptus natus rationi obedire. Potentiae autem naturales, et sensus, 	non quia enaptus natus rationiobe dire. Potencie autem naturalessensus. 	44
60	nec sunt rationales per essentiam, 	nec sunt ron uales per eenciam 	45
61	quia non sunt ipsa ratio: 	quia non ipsa ratio sunt nec ronne 	46
62|63	nec ratione participant, |quia per se, 	participant.qui aper se scderm 	47
64|65	et secundum quod huiusmodi non obediunt rationi. Igitur in sensibus, |et in potentiis naturalibus 	quod huius non obe diuntrationi igitur in potencus et in sensibus naturalibus 	48
66	(ut supra dicebatur) 	.ut su pradicebatur. 	49
67	non habent esse virtutes, 	non hoc nt ess euirtut es.s 	50
